InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
550495,22457,NATURAL SLATE HEART CHALKBOARD ,3,2011-04-18 15:00:00,2.95,13769.0,United Kingdom,8.850000000000001
552802,22768,FAMILY PHOTO FRAME CORNICE,1,2011-05-11 12:23:00,9.95,16115.0,United Kingdom,9.95
541291,21034,REX CASH+CARRY JUMBO SHOPPER,4,2011-01-17 13:25:00,0.95,14667.0,United Kingdom,3.8
578289,22104,MIRROR MOSAIC CANDLE PLATE,1,2011-11-23 14:07:00,1.45,17841.0,United Kingdom,1.45
578008,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-11-22 12:47:00,1.45,14657.0,United Kingdom,1.45
567656,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-09-21 14:40:00,4.13,14096.0,United Kingdom,4.13
540364,22789,T-LIGHT HOLDER SWEETHEART HANGING,2,2011-01-06 16:03:00,1.95,14505.0,United Kingdom,3.9
554096,21634,ASSORTED MINI MADRAS NOTEBOOK,24,2011-05-22 12:51:00,1.25,14921.0,United Kingdom,30.0
565129,22613,PACK OF 20 SPACEBOY NAPKINS,2,2011-09-01 12:41:00,0.85,15719.0,United Kingdom,1.7
558367,23335,EGG FRYING PAN IVORY ,3,2011-06-28 15:31:00,2.08,16550.0,United Kingdom,6.24
555627,22610,PENS ASSORTED FUNNY FACE,36,2011-06-06 11:57:00,0.19,15805.0,United Kingdom,6.84
574308,20674,GREEN POLKADOT BOWL,12,2011-11-03 16:45:00,1.25,16409.0,United Kingdom,15.0
554666,23201,JUMBO BAG ALPHABET,10,2011-05-25 14:54:00,2.08,13599.0,United Kingdom,20.8
568650,79190D,RETRO PLASTIC DAISY TRAY,15,2011-09-28 11:56:00,0.42,13505.0,Switzerland,6.3
552852,22501,PICNIC BASKET WICKER LARGE,2,2011-05-11 15:08:00,9.95,16712.0,United Kingdom,19.9
564749,23242,TREASURE TIN BUFFALO BILL ,6,2011-08-30 08:15:00,2.08,12708.0,Germany,12.48
578270,22445,PENCIL CASE LIFE IS BEAUTIFUL,1,2011-11-23 13:39:00,5.79,14096.0,United Kingdom,5.79
577485,22550,HOLIDAY FUN LUDO,2,2011-11-20 11:56:00,3.75,16360.0,United Kingdom,7.5
574328,22944,CHRISTMAS METAL POSTCARD WITH BELLS,72,2011-11-04 09:05:00,0.39,13081.0,United Kingdom,28.080000000000002
570466,20726,LUNCH BAG WOODLAND,1,2011-10-10 16:03:00,1.65,16791.0,United Kingdom,1.65
566607,23424,GINGHAM RECIPE BOOK BOX,2,2011-09-13 16:40:00,4.95,13032.0,United Kingdom,9.9
571667,23390,DOLLY GIRL MINI BACKPACK,1,2011-10-18 13:04:00,4.15,14554.0,United Kingdom,4.15
536377,22633,HAND WARMER UNION JACK,6,2010-12-01 09:34:00,1.85,17850.0,United Kingdom,11.100000000000001
545301,20675,BLUE POLKADOT BOWL,8,2011-03-01 12:26:00,1.25,12679.0,France,10.0
564437,20717,STRAWBERRY SHOPPER BAG,10,2011-08-25 12:10:00,1.25,13320.0,United Kingdom,12.5
580058,23200,JUMBO BAG PEARS,10,2011-12-01 13:19:00,2.08,14367.0,United Kingdom,20.8
552888,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-05-12 10:23:00,1.06,15061.0,United Kingdom,76.32000000000001
561009,16161P,WRAP ENGLISH ROSE ,25,2011-07-22 16:03:00,0.42,15856.0,United Kingdom,10.5
570423,23390,DOLLY GIRL MINI BACKPACK,1,2011-10-10 13:38:00,4.15,14451.0,United Kingdom,4.15
550941,22284,HEN HOUSE DECORATION,2,2011-04-21 15:46:00,1.65,17109.0,United Kingdom,3.3
570082,23542,WALL ART 70'S ALPHABET ,2,2011-10-07 11:19:00,8.25,12524.0,Germany,16.5
552005,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-05-05 16:34:00,0.85,15491.0,United Kingdom,10.2
553747,23093,SMALL PARISIENNE HEART PHOTO FRAME ,8,2011-05-19 09:47:00,2.49,13627.0,United Kingdom,19.92
553146,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-05-13 13:52:00,9.95,14873.0,United Kingdom,19.9
580043,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,2011-12-01 12:25:00,4.15,14527.0,United Kingdom,8.3
547243,21902,"KEY FOB , FRONT  DOOR ",2,2011-03-21 16:59:00,0.65,17231.0,United Kingdom,1.3
558871,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,72,2011-07-04 13:19:00,3.75,12557.0,Spain,270.0
562984,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-08-11 11:45:00,0.83,17841.0,United Kingdom,0.83
572960,22424,ENAMEL BREAD BIN CREAM,1,2011-10-27 10:40:00,12.75,18154.0,United Kingdom,12.75
580720,23503,PLAYING CARDS KEEP CALM & CARRY ON,6,2011-12-05 16:55:00,1.25,14629.0,United Kingdom,7.5
568387,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,2011-09-27 10:04:00,1.65,13704.0,United Kingdom,19.799999999999997
573361,20961,STRAWBERRY BATH SPONGE ,2,2011-10-30 12:53:00,1.25,14456.0,United Kingdom,2.5
543010,22853,CAT BOWL VINTAGE CREAM,6,2011-02-02 13:16:00,3.25,18250.0,United Kingdom,19.5
550196,22630,DOLLY GIRL LUNCH BOX,1,2011-04-15 10:09:00,1.95,14796.0,United Kingdom,1.95
565444,22606,WOODEN SKITTLES GARDEN SET,1,2011-09-04 14:36:00,15.95,17894.0,United Kingdom,15.95
580650,22500,SET OF 2 TINS JARDIN DE PROVENCE,6,2011-12-05 13:30:00,1.25,14401.0,United Kingdom,7.5
572541,22386,JUMBO BAG PINK POLKADOT,3,2011-10-24 16:20:00,2.08,17315.0,United Kingdom,6.24
545410,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-03-02 12:18:00,4.95,16670.0,United Kingdom,14.850000000000001
564507,22083,PAPER CHAIN KIT RETROSPOT,6,2011-08-25 14:34:00,2.95,15513.0,United Kingdom,17.700000000000003
580308,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-12-02 14:30:00,1.25,14250.0,United Kingdom,15.0
546561,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-03-15 10:34:00,1.25,18260.0,United Kingdom,15.0
544316,21871,SAVE THE PLANET MUG,12,2011-02-17 14:49:00,1.25,16556.0,United Kingdom,15.0
557604,23322,LARGE WHITE HEART OF WICKER,6,2011-06-21 12:03:00,2.95,15039.0,United Kingdom,17.700000000000003
580672,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011-12-05 14:29:00,1.95,17920.0,United Kingdom,5.85
553174,22316,200 BENDY SKULL STRAWS,1,2011-05-15 11:04:00,1.25,16206.0,United Kingdom,1.25
576071,85099B,JUMBO BAG RED RETROSPOT,1,2011-11-13 16:03:00,2.08,18069.0,United Kingdom,2.08
570479,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-10-10 16:58:00,4.95,17589.0,United Kingdom,9.9
580903,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2011-12-06 12:56:00,0.42,14606.0,United Kingdom,0.42
542239,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2011-01-26 14:35:00,2.95,17786.0,United Kingdom,2.95
559036,22384,LUNCH BAG PINK POLKADOT,10,2011-07-05 15:14:00,1.65,12637.0,France,16.5
554794,21088,SET/6 FRUIT SALAD PAPER CUPS,24,2011-05-26 12:41:00,0.19,12720.0,Germany,4.5600000000000005
542353,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-01-27 12:19:00,2.95,16700.0,United Kingdom,17.700000000000003
556473,22842,BISCUIT TIN VINTAGE RED,1,2011-06-12 12:00:00,6.75,17265.0,United Kingdom,6.75
548987,21915,RED  HARMONICA IN BOX ,6,2011-04-05 12:50:00,1.25,14535.0,United Kingdom,7.5
546543,20724,RED RETROSPOT CHARLOTTE BAG,4,2011-03-14 15:40:00,0.85,17841.0,United Kingdom,3.4
559888,20723,STRAWBERRY CHARLOTTE BAG,20,2011-07-13 11:47:00,0.85,16450.0,United Kingdom,17.0
549789,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-04-12 12:00:00,3.75,17160.0,United Kingdom,15.0
560742,23065,LARGE DECO JEWELLERY STAND,2,2011-07-20 15:44:00,12.5,14755.0,United Kingdom,25.0
547509,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-03-23 13:42:00,2.55,15606.0,United Kingdom,61.199999999999996
541814,22971,QUEENS GUARD COFFEE MUG,36,2011-01-21 15:41:00,2.1,17306.0,United Kingdom,75.60000000000001
538625,22457,NATURAL SLATE HEART CHALKBOARD ,2,2010-12-13 12:50:00,2.95,14544.0,United Kingdom,5.9
571510,22180,RETROSPOT LAMP,4,2011-10-17 15:37:00,9.95,18241.0,United Kingdom,39.8
571258,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-10-14 17:23:00,1.45,17837.0,United Kingdom,5.8
560590,22831,WHITE BROCANTE SOAP DISH,6,2011-07-19 15:55:00,2.95,12560.0,Germany,17.700000000000003
545308,21166,COOK WITH WINE METAL SIGN ,1,2011-03-01 13:19:00,2.08,14656.0,United Kingdom,2.08
540179,22853,CAT BOWL VINTAGE CREAM,1,2011-01-05 12:54:00,3.25,16033.0,United Kingdom,3.25
578211,22201,FRYING PAN BLUE POLKADOT,1,2011-11-23 11:47:00,4.25,12748.0,United Kingdom,4.25
539993,22667,RECIPE BOX RETROSPOT ,6,2011-01-04 10:00:00,2.95,13313.0,United Kingdom,17.700000000000003
570492,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-11 08:23:00,2.08,14194.0,United Kingdom,20.8
552554,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-05-10 11:04:00,0.85,12843.0,United Kingdom,10.2
562608,23156,SET OF 5 MINI GROCERY MAGNETS,24,2011-08-08 11:45:00,2.08,15502.0,United Kingdom,49.92
571279,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-10-16 12:54:00,4.95,16466.0,United Kingdom,4.95
564192,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-08-23 16:36:00,1.65,17719.0,United Kingdom,19.799999999999997
561658,47563A,RETRO LONGBOARD IRONING BOARD COVER,1,2011-07-28 16:06:00,1.25,12743.0,Unspecified,1.25
540260,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-01-06 09:40:00,1.25,13097.0,United Kingdom,15.0
548703,22896,PEG BAG APPLES DESIGN,1,2011-04-03 11:37:00,2.55,16010.0,United Kingdom,2.55
539075,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-12-15 17:28:00,3.75,17189.0,United Kingdom,15.0
540554,85014B,RED RETROSPOT UMBRELLA,3,2011-01-10 09:55:00,5.95,18171.0,United Kingdom,17.85
570232,20685,DOORMAT RED RETROSPOT,3,2011-10-09 13:58:00,8.25,14040.0,United Kingdom,24.75
576147,21876,POTTERING MUG,12,2011-11-14 10:49:00,1.65,16303.0,United Kingdom,19.799999999999997
547379,21394,RED POLKADOT BEAKER ,48,2011-03-22 15:13:00,0.39,12720.0,Germany,18.72
553014,21172,PARTY METAL SIGN ,3,2011-05-12 18:49:00,1.45,13451.0,United Kingdom,4.35
564630,22595,GINGHAM HEART DECORATION,12,2011-08-26 11:53:00,0.85,13644.0,United Kingdom,10.2
562518,23322,LARGE WHITE HEART OF WICKER,6,2011-08-05 12:30:00,2.95,16818.0,United Kingdom,17.700000000000003
562517,21930,JUMBO STORAGE BAG SKULLS,1,2011-08-05 12:27:00,2.08,15719.0,United Kingdom,2.08
538808,22549,PICTURE DOMINOES,24,2010-12-14 12:11:00,1.45,14057.0,United Kingdom,34.8
572499,22197,POPCORN HOLDER,12,2011-10-24 14:10:00,0.85,15786.0,United Kingdom,10.2
563558,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-08-17 13:40:00,2.95,14156.0,EIRE,35.400000000000006
550057,22286,DECORATION WOBBLY RABBIT METAL ,2,2011-04-14 12:01:00,1.65,14606.0,United Kingdom,3.3
559656,82600,NO SINGING METAL SIGN,12,2011-07-11 12:57:00,2.1,13675.0,United Kingdom,25.200000000000003
542266,22654,DELUXE SEWING KIT ,3,2011-01-26 17:37:00,5.95,16918.0,United Kingdom,17.85
568059,23165,LARGE CERAMIC TOP STORAGE JAR,3,2011-09-23 12:58:00,1.65,13097.0,United Kingdom,4.949999999999999
577095,22973,CHILDREN'S CIRCUS PARADE MUG,6,2011-11-17 16:39:00,1.65,15867.0,United Kingdom,9.899999999999999
554861,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-05-27 10:29:00,4.95,12633.0,Germany,14.850000000000001
554927,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-05-27 13:00:00,1.25,16726.0,United Kingdom,15.0
545222,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,12,2011-03-01 08:49:00,4.95,13880.0,United Kingdom,59.400000000000006
578468,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-11-24 12:33:00,2.95,16482.0,United Kingdom,17.700000000000003
560209,22027,TEA PARTY BIRTHDAY CARD,12,2011-07-15 14:05:00,0.42,15004.0,United Kingdom,5.04
575331,23201,JUMBO BAG ALPHABET,10,2011-11-09 13:52:00,2.08,13209.0,United Kingdom,20.8
563753,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-08-19 10:51:00,0.85,12513.0,France,10.2
572566,22161,HEART DECORATION RUSTIC HANGING ,24,2011-10-25 10:17:00,0.19,13050.0,United Kingdom,4.5600000000000005
570500,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-10-11 09:19:00,0.85,15858.0,United Kingdom,0.85
573584,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-10-31 14:36:00,2.08,16705.0,United Kingdom,20.8
554950,22674,FRENCH TOILET SIGN BLUE METAL,12,2011-05-27 14:48:00,1.25,14227.0,United Kingdom,15.0
548714,21746,SMALL RED RETROSPOT WINDMILL,3,2011-04-03 15:07:00,1.25,17337.0,United Kingdom,3.75
560255,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,12,2011-07-17 13:08:00,1.25,16054.0,United Kingdom,15.0
539118,21918,SET 12 KIDS COLOUR  CHALK STICKS,12,2010-12-16 11:27:00,0.42,15563.0,United Kingdom,5.04
570215,23340,VINTAGE CHRISTMAS CAKE FRILL,2,2011-10-09 11:53:00,1.65,16066.0,United Kingdom,3.3
578285,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-11-23 13:57:00,0.55,12748.0,United Kingdom,0.55
571441,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3,2011-10-17 13:31:00,3.29,14096.0,United Kingdom,9.870000000000001
546998,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2,2011-03-18 13:32:00,1.65,16023.0,United Kingdom,3.3
558057,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-06-24 14:57:00,1.25,15665.0,United Kingdom,30.0
540957,21240,BLUE POLKADOT CUP,4,2011-01-12 13:30:00,0.85,15311.0,United Kingdom,3.4
563566,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-08-17 14:25:00,3.75,13655.0,United Kingdom,15.0
540187,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-01-05 13:53:00,1.25,15358.0,United Kingdom,15.0
557136,21270,ANTIQUE CREAM CUTLERY CUPBOARD,1,2011-06-17 09:23:00,12.75,14911.0,EIRE,12.75
548870,21889,WOODEN BOX OF DOMINOES,1,2011-04-04 14:41:00,1.25,14606.0,United Kingdom,1.25
541970,22560,TRADITIONAL MODELLING CLAY,48,2011-01-24 13:48:00,1.06,15179.0,United Kingdom,50.88
574321,20766,GARDEN PATH SKETCHBOOK,1,2011-11-03 19:28:00,3.75,16016.0,United Kingdom,3.75
572544,22694,WICKER STAR ,4,2011-10-24 16:34:00,2.1,16023.0,United Kingdom,8.4
569843,20982,12 PENCILS TALL TUBE SKULLS,3,2011-10-06 13:29:00,0.85,14449.0,United Kingdom,2.55
568198,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-09-25 14:52:00,0.29,16771.0,United Kingdom,13.919999999999998
554147,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-05-23 10:48:00,2.95,12423.0,Belgium,17.700000000000003
574532,23375,50'S CHRISTMAS PAPER GIFT BAG,10,2011-11-04 14:19:00,0.82,15676.0,United Kingdom,8.2
552320,20725,LUNCH BAG RED RETROSPOT,10,2011-05-09 08:26:00,1.65,13985.0,United Kingdom,16.5
545519,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-03-03 12:27:00,4.15,16159.0,United Kingdom,16.6
560861,21820,GLITTER HEART GARLAND WITH BELLS ,1,2011-07-21 13:37:00,3.75,17660.0,United Kingdom,3.75
545978,22059,CERAMIC STRAWBERRY DESIGN MUG,3,2011-03-08 12:19:00,1.49,13975.0,United Kingdom,4.47
578270,22190,LOCAL CAFE MUG,1,2011-11-23 13:39:00,2.46,14096.0,United Kingdom,2.46
541136,35004C,SET OF 3 COLOURED  FLYING DUCKS,12,2011-01-14 10:39:00,4.65,18229.0,United Kingdom,55.800000000000004
556879,20781,GOLD EAR MUFF HEADPHONES,1,2011-06-15 12:07:00,5.49,16461.0,United Kingdom,5.49
555651,23298,SPOTTY BUNTING,6,2011-06-06 14:02:00,4.95,17361.0,United Kingdom,29.700000000000003
580635,22822,CREAM WALL PLANTER HEART SHAPED,1,2011-12-05 12:30:00,5.95,14649.0,United Kingdom,5.95
567211,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-09-19 11:02:00,2.95,14159.0,United Kingdom,2.95
577783,22938,CUPCAKE LACE PAPER SET 6,48,2011-11-21 16:20:00,1.65,18139.0,United Kingdom,79.19999999999999
577855,22262,FELT EGG COSY CHICKEN,1,2011-11-22 11:18:00,0.85,15877.0,United Kingdom,0.85
574059,23475,WOODLAND SMALL PINK FELT HEART,1,2011-11-02 14:13:00,0.83,14646.0,Netherlands,0.83
561889,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-07-31 13:37:00,2.95,15804.0,United Kingdom,17.700000000000003
544935,22423,REGENCY CAKESTAND 3 TIER,2,2011-02-25 09:09:00,12.75,13870.0,United Kingdom,25.5
541289,21664,RIDGED GLASS STORAGE JAR CREAM LID,3,2011-01-17 13:23:00,3.75,14606.0,United Kingdom,11.25
556048,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-06-08 13:00:00,1.25,15609.0,United Kingdom,15.0
552972,85053,FRENCH ENAMEL CANDLEHOLDER,12,2011-05-12 13:43:00,2.1,16043.0,United Kingdom,25.200000000000003
537672,21908,CHOCOLATE THIS WAY METAL SIGN,12,2010-12-08 09:30:00,2.1,13050.0,United Kingdom,25.200000000000003
565407,20974,12 PENCILS SMALL TUBE SKULL,6,2011-09-04 11:00:00,0.65,16983.0,United Kingdom,3.9000000000000004
552290,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,6,2011-05-08 13:32:00,0.83,16007.0,United Kingdom,4.9799999999999995
538807,21441,BLUE BIRDHOUSE DECORATION,1,2010-12-14 12:06:00,0.85,17194.0,United Kingdom,0.85
538517,85227,SET OF 6 3D KIT CARDS FOR KIDS,4,2010-12-12 16:05:00,0.85,17618.0,United Kingdom,3.4
551860,37342,POLKADOT COFFEE CUP & SAUCER PINK,4,2011-05-04 15:41:00,0.79,15508.0,United Kingdom,3.16
548213,22491,PACK OF 12 COLOURED PENCILS,12,2011-03-30 09:15:00,0.85,15521.0,United Kingdom,10.2
575037,22144,CHRISTMAS CRAFT LITTLE FRIENDS,10,2011-11-08 11:51:00,2.1,16066.0,United Kingdom,21.0
546389,48187,DOORMAT NEW ENGLAND,2,2011-03-11 13:56:00,7.95,16801.0,United Kingdom,15.9
580964,23090,VINTAGE GLASS T-LIGHT HOLDER,24,2011-12-06 14:50:00,0.83,15822.0,United Kingdom,19.919999999999998
578702,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-11-25 10:58:00,0.85,15382.0,United Kingdom,8.5
537144,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-05 13:00:00,3.75,15880.0,United Kingdom,3.75
570886,20679,EDWARDIAN PARASOL RED,27,2011-10-13 10:23:00,4.95,13777.0,United Kingdom,133.65
545332,M,Manual,1,2011-03-01 15:52:00,376.5,12352.0,Norway,376.5
572219,23250,VINTAGE RED TRIM ENAMEL BOWL ,2,2011-10-21 13:17:00,1.25,17463.0,United Kingdom,2.5
552715,23171,REGENCY TEA PLATE GREEN ,12,2011-05-11 09:35:00,1.65,12921.0,United Kingdom,19.799999999999997
560444,22098,BOUDOIR SQUARE TISSUE BOX,4,2011-07-18 17:15:00,0.39,13764.0,United Kingdom,1.56
549943,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2011-04-13 12:09:00,3.25,13544.0,United Kingdom,3.25
567328,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-09-19 14:43:00,2.89,14356.0,United Kingdom,17.34
542401,22561,WOODEN SCHOOL COLOURING SET,4,2011-01-27 15:51:00,1.65,14541.0,United Kingdom,6.6
571284,20725,LUNCH BAG RED RETROSPOT,3,2011-10-16 14:07:00,1.65,14562.0,United Kingdom,4.949999999999999
569868,21818,GLITTER HEART DECORATION,36,2011-10-06 14:59:00,0.39,13018.0,United Kingdom,14.040000000000001
536977,21974,SET OF 36 PAISLEY FLOWER DOILIES,2,2010-12-03 14:18:00,1.45,17954.0,United Kingdom,2.9
553856,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,2011-05-19 13:28:00,1.25,16813.0,United Kingdom,1.25
538951,22697,GREEN REGENCY TEACUP AND SAUCER,2,2010-12-15 11:26:00,2.95,16782.0,United Kingdom,5.9
574056,22667,RECIPE BOX RETROSPOT ,24,2011-11-02 14:09:00,2.55,14646.0,Netherlands,61.199999999999996
545080,22668,PINK BABY BUNTING,5,2011-02-28 10:33:00,2.95,13004.0,United Kingdom,14.75
580095,23355,HOT WATER BOTTLE KEEP CALM,8,2011-12-01 14:54:00,4.95,14135.0,United Kingdom,39.6
549320,22465,HANGING METAL STAR LANTERN,2,2011-04-08 10:14:00,1.65,16010.0,United Kingdom,3.3
573142,47504K,ENGLISH ROSE GARDEN SECATEURS,12,2011-10-27 17:48:00,0.79,18035.0,United Kingdom,9.48
580672,22472,TV DINNER TRAY DOLLY GIRL,1,2011-12-05 14:29:00,1.95,17920.0,United Kingdom,1.95
547382,22408,MONEY BOX CONFECTIONERY DESIGN,2,2011-03-22 15:31:00,1.25,15457.0,United Kingdom,2.5
554617,20727,LUNCH BAG  BLACK SKULL.,1,2011-05-25 11:21:00,1.65,14593.0,United Kingdom,1.65
562549,23240,SET OF 4 KNICK KNACK TINS DOILY ,4,2011-08-05 16:10:00,4.15,17092.0,United Kingdom,16.6
545188,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,2,2011-02-28 15:19:00,1.25,14056.0,United Kingdom,2.5
564091,90003E,GREEN PAIR HEART HAIR SLIDES,4,2011-08-23 09:57:00,3.75,15804.0,United Kingdom,15.0
573300,23570,TRADITIONAL PICK UP STICKS GAME ,1,2011-10-28 16:10:00,1.25,16049.0,United Kingdom,1.25
580509,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-12-04 13:45:00,4.95,12719.0,France,14.850000000000001
555350,22427,ENAMEL FLOWER JUG CREAM,6,2011-06-02 12:08:00,5.95,17652.0,United Kingdom,35.7
564483,22990,COTTON APRON PANTRY DESIGN,2,2011-08-25 13:46:00,4.95,14050.0,United Kingdom,9.9
559358,22847,BREAD BIN DINER STYLE IVORY,1,2011-07-07 19:14:00,16.95,15675.0,United Kingdom,16.95
556329,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-06-10 11:28:00,7.95,14573.0,United Kingdom,15.9
553754,15036,ASSORTED COLOURS SILK FAN,12,2011-05-19 10:25:00,0.83,16175.0,United Kingdom,9.959999999999999
556503,22698,PINK REGENCY TEACUP AND SAUCER,4,2011-06-13 08:44:00,2.95,13517.0,United Kingdom,11.8
548664,21441,BLUE BIRDHOUSE DECORATION,12,2011-04-01 14:45:00,0.85,14911.0,EIRE,10.2
554860,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-05-27 10:20:00,8.25,15249.0,United Kingdom,16.5
559921,82578,KITCHEN METAL SIGN,5,2011-07-13 15:42:00,0.55,13667.0,United Kingdom,2.75
573564,21115,ROSE CARAVAN DOORSTOP,2,2011-10-31 13:58:00,6.75,16127.0,United Kingdom,13.5
559305,37475,SET/4 COLOURFUL MIXING BOWLS,1,2011-07-07 12:56:00,9.95,17892.0,United Kingdom,9.95
563615,20725,LUNCH BAG RED RETROSPOT,10,2011-08-18 09:01:00,1.65,16945.0,United Kingdom,16.5
549222,22374,AIRLINE BAG VINTAGE JET SET RED,4,2011-04-07 10:43:00,4.25,12347.0,Iceland,17.0
543735,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,24,2011-02-11 12:32:00,4.25,16191.0,United Kingdom,102.0
581118,21466,RED FLOWER CROCHET FOOD COVER,6,2011-12-07 12:26:00,3.75,15136.0,United Kingdom,22.5
573026,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-10-27 13:25:00,1.25,17459.0,United Kingdom,15.0
547658,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-03-24 13:04:00,2.95,13736.0,United Kingdom,2.95
559167,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-07-06 16:54:00,2.08,17997.0,United Kingdom,4.16
549577,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-04-11 08:16:00,2.95,14286.0,United Kingdom,17.700000000000003
541504,22386,JUMBO BAG PINK POLKADOT,2,2011-01-18 15:37:00,1.95,14415.0,United Kingdom,3.9
575694,20781,GOLD EAR MUFF HEADPHONES,1,2011-11-10 16:38:00,5.49,12748.0,United Kingdom,5.49
580152,16156S,WRAP PINK FAIRY CAKES ,25,2011-12-02 10:22:00,0.42,12364.0,Belgium,10.5
555638,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-06-06 12:51:00,0.42,15150.0,United Kingdom,10.5
571188,21181,PLEASE ONE PERSON METAL SIGN,12,2011-10-14 11:42:00,2.1,12783.0,Portugal,25.200000000000003
567096,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-09-16 13:13:00,2.95,15099.0,United Kingdom,17.700000000000003
561512,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-07-27 15:09:00,0.42,14534.0,United Kingdom,3.36
560393,23336,EGG FRYING PAN PINK ,1,2011-07-18 13:33:00,2.08,14808.0,United Kingdom,2.08
561222,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2011-07-26 09:27:00,4.25,13588.0,United Kingdom,17.0
566219,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-09-09 15:51:00,2.95,17426.0,United Kingdom,17.700000000000003
540703,16161P,WRAP ENGLISH ROSE ,25,2011-01-11 09:58:00,0.42,14135.0,United Kingdom,10.5
567656,22156,HEART DECORATION WITH PEARLS ,1,2011-09-21 14:40:00,1.63,14096.0,United Kingdom,1.63
559009,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2011-07-05 12:47:00,3.25,15549.0,United Kingdom,3.25
563706,22924,FRIDGE MAGNETS LA VIE EN ROSE,12,2011-08-18 14:48:00,0.85,14189.0,United Kingdom,10.2
571498,22227,HANGING HEART MIRROR DECORATION ,1,2011-10-17 15:06:00,0.65,17841.0,United Kingdom,0.65
538035,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2010-12-09 13:03:00,1.95,16065.0,United Kingdom,3.9
